experiment_id,timestamp,tickers,parameters.num_assets,parameters.num_portfolios,parameters.ansatz_reps,parameters.risk_aversion,parameters.random_seed,quantum.return,quantum.risk,quantum.sharpe_ratio,quantum.var,quantum.cvar,quantum.max_drawdown,quantum.optimal_value,quantum.optimiser_evals,quantum.optimiser_time,quantum.circuit_metrics.depth,quantum.circuit_metrics.num_parameters,quantum.circuit_metrics.gate_counts.ry,quantum.circuit_metrics.gate_counts.barrier,quantum.circuit_metrics.gate_counts.cz,quantum.state_metrics.max_prob_state,quantum.state_metrics.entropy,quantum.state_metrics.num_significant_states,quantum.weights,classical.monte_carlo.return,classical.monte_carlo.risk,classical.monte_carlo.sharpe_ratio,classical.monte_carlo.var,classical.monte_carlo.cvar,classical.monte_carlo.max_drawdown,classical.mean_variance.return,classical.mean_variance.risk,classical.mean_variance.sharpe_ratio,classical.mean_variance.var,classical.mean_variance.cvar,classical.mean_variance.max_drawdown,data_stats.mean_returns,data_stats.return_stds,data_stats.cov_matrix
ec874e41,2025-08-11T22:37:30.692966,"['V', 'C', 'BAC', 'ADBE']",4,100,3,0.2,123,0.28067586206896555,0.89770289228282,0.3015205413682565,-1.1959139962272574,-1.5710273911792676,2.24425723070705,,0,9.636965990066528,13,16,16,6,9,0.9831082981024682,0.11137931263804968,1,"[0.12643678160919541, 0.40229885057471265, 0.39080459770114945, 0.08045977011494253]",0.3977338893606586,1.4867273531341598,0.26079690303893277,-2.047714989730026,-2.6689576632207905,3.7168183828354,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
2da08e1b,2025-08-11T22:41:30.667553,"['V', 'C', 'BAC', 'ADBE']",4,100,3,0.2,256,0.19440000000000002,0.5538326016667184,0.3329525915322821,-0.7165735635754716,-0.9479976006730993,1.3845815041667962,,0,9.342285871505737,13,16,16,6,9,0.9972669339750405,0.022018858765067654,1,"[0.0, 0.21428571428571427, 0.7142857142857143, 0.07142857142857142]",0.36480346000148417,1.2304227009582998,0.28835900030546396,-1.6590617823532017,-2.173205203913082,3.0760567523957496,0.19544389731352213,0.2698717340271384,0.6871556889128442,-0.24845560321269938,-0.3612239848484941,0.6746793350678459,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -0.0003438153823438453, 1.730569736639311e-06, -5.2696175880535984e-05], [-0.0003438153823438453, 0.018036490000000002, -0.0002969418465267215, -0.0003672704584956916], [1.730569736639311e-06, -0.0002969418465267215, 0.00093025, 0.0001386339809204383], [-5.2696175880535984e-05, -0.0003672704584956916, 0.0001386339809204383, 0.00046224999999999993]]"
77b29f2e,2025-08-11T22:45:37.650532,"['V', 'C', 'BAC', 'ADBE']",4,100,3,0.5,45,0.36818956239870343,1.4063783153861105,0.2546893381958646,-1.9450969105300413,-2.5327650009489466,3.515945788465276,,0,11.604474782943726,13,16,16,6,9,0.5087307135436172,0.7184656114350255,2,"[0.0012965964343598054, 0.6627228525121556, 0.33517017828200973, 0.0008103727714748784]",0.34276225727797405,1.2338926659121696,0.2696849300356086,-1.6868105695164792,-2.2024039477885413,3.084731664780424,0.19352250729979265,0.2621702287039973,0.7000127673039425,-0.23770914426267425,-0.347259381195094,0.6554255717599933,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -5.305673179885455e-06, -0.00012130377989190961, 9.65079649376644e-06], [-5.305673179885455e-06, 0.018036490000000002, -0.00039825184946319815, -0.000317323366062759], [-0.00012130377989190961, -0.00039825184946319815, 0.00093025, 5.2800381068237304e-05], [9.65079649376644e-06, -0.000317323366062759, 5.2800381068237304e-05, 0.00046224999999999993]]"
3566cf67,2025-08-11T22:49:34.796884,"['V', 'C', 'BAC', 'ADBE']",4,100,3,0.5,123,0.5035760058522312,2.1293609262211617,0.23179537098398267,-2.9989110367313927,-3.8886840484700373,5.323402315552904,,0,3.496807098388672,13,16,16,6,9,0.9984555971148149,0.013806329833071127,1,"[0.000243842965130456, 0.9987807851743478, 0.000487685930260912, 0.000487685930260912]",0.3977338893606586,1.4867273531341598,0.26079690303893277,-2.047714989730026,-2.6689576632207905,3.7168183828354,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
c2118dd8,2025-08-11T22:52:34.325308,"['V', 'C', 'BAC', 'ADBE']",4,100,3,0.5,256,0.4774420190995907,1.9827435099509216,0.23575516286075812,-2.783880834557675,-3.612388412878406,4.956858774877304,,0,2.2965810298919678,13,16,16,6,9,0.9381517399620856,0.28194114146969124,2,"[0.004320145520691224, 0.9311050477489768, 0.055707139608913145, 0.008867667121418827]",0.36480346000148417,1.2304227009582998,0.28835900030546396,-1.6590617823532017,-2.173205203913082,3.0760567523957496,0.19544389731352213,0.2698717340271384,0.6871556889128442,-0.24845560321269938,-0.3612239848484941,0.6746793350678459,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -0.0003438153823438453, 1.730569736639311e-06, -5.2696175880535984e-05], [-0.0003438153823438453, 0.018036490000000002, -0.0002969418465267215, -0.0003672704584956916], [1.730569736639311e-06, -0.0002969418465267215, 0.00093025, 0.0001386339809204383], [-5.2696175880535984e-05, -0.0003672704584956916, 0.0001386339809204383, 0.00046224999999999993]]"
ef2bca75,2025-08-11T22:55:10.409713,"['V', 'C', 'BAC', 'ADBE']",4,100,3,0.8,45,0.33140090497737557,1.189044245167184,0.27030188849884673,-1.6244028342916423,-2.1212558882219765,2.9726106129179604,,0,2.9781429767608643,13,16,16,6,9,0.6646436098959336,0.9200541761663811,4,"[0.004799122446181269, 0.5599890305772659, 0.3910599204716852, 0.04415192650486768]",0.34276225727797405,1.2338926659121696,0.2696849300356086,-1.6868105695164792,-2.2024039477885413,3.084731664780424,0.19352250729979265,0.2621702287039973,0.7000127673039425,-0.23770914426267425,-0.347259381195094,0.6554255717599933,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -5.305673179885455e-06, -0.00012130377989190961, 9.65079649376644e-06], [-5.305673179885455e-06, 0.018036490000000002, -0.00039825184946319815, -0.000317323366062759], [-0.00012130377989190961, -0.00039825184946319815, 0.00093025, 5.2800381068237304e-05], [9.65079649376644e-06, -0.000317323366062759, 5.2800381068237304e-05, 0.00046224999999999993]]"
f4b77668,2025-08-11T22:58:03.493314,"['V', 'C', 'BAC', 'ADBE']",4,100,3,0.8,123,0.4753970390309556,1.9531040055164195,0.23828584536024242,-2.737173168256175,-3.55329560754182,4.8827600137910485,,0,2.2091989517211914,13,16,16,6,9,0.9186183484240734,0.39523069182025455,4,"[0.007178106774338268, 0.9158815612382234, 0.029609690444145357, 0.04733064154329296]",0.3977338893606586,1.4867273531341598,0.26079690303893277,-2.047714989730026,-2.6689576632207905,3.7168183828354,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
84b80aab,2025-08-11T23:00:41.703362,"['V', 'C', 'BAC', 'ADBE']",4,100,3,0.8,256,0.3121681411403734,1.122617333790951,0.2691639724820442,-1.5343730520242638,-2.0034690112000617,2.806543334477378,,0,2.5233449935913086,13,16,16,6,9,0.9005436480496593,0.3534083793550934,2,"[0.0010227563283047815, 0.5233955510099719, 0.4730248018409614, 0.0025568908207619537]",0.36480346000148417,1.2304227009582998,0.28835900030546396,-1.6590617823532017,-2.173205203913082,3.0760567523957496,0.19544389731352213,0.2698717340271384,0.6871556889128442,-0.24845560321269938,-0.3612239848484941,0.6746793350678459,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -0.0003438153823438453, 1.730569736639311e-06, -5.2696175880535984e-05], [-0.0003438153823438453, 0.018036490000000002, -0.0002969418465267215, -0.0003672704584956916], [1.730569736639311e-06, -0.0002969418465267215, 0.00093025, 0.0001386339809204383], [-5.2696175880535984e-05, -0.0003672704584956916, 0.0001386339809204383, 0.00046224999999999993]]"
b7ec3668,2025-08-11T23:06:17.057259,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.2,45,0.3188769230769231,1.0584999714904668,0.2918062648995593,-1.422200594157201,-1.8645045248627097,2.646249928726167,,0,1.1137311458587646,5,8,8,2,3,0.9791078692532574,0.12962918231258153,2,"[0.023076923076923078, 0.5, 0.33076923076923076, 0.14615384615384616]",0.417961138696955,1.5912498584072323,0.2563778004701947,-2.1994119622901973,-2.8643303241840234,3.978124646018081,0.19352250729979265,0.2621702287039973,0.7000127673039425,-0.23770914426267425,-0.347259381195094,0.6554255717599933,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -5.305673179885455e-06, -0.00012130377989190961, 9.65079649376644e-06], [-5.305673179885455e-06, 0.018036490000000002, -0.00039825184946319815, -0.000317323366062759], [-0.00012130377989190961, -0.00039825184946319815, 0.00093025, 5.2800381068237304e-05], [9.65079649376644e-06, -0.000317323366062759, 5.2800381068237304e-05, 0.00046224999999999993]]"
bbdb77bc,2025-08-11T23:11:43.183082,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.2,123,0.2532292682926829,0.6704260506818681,0.36279805661683706,-0.8495234527741393,-1.12966713293543,1.6760651267046702,,0,1.3585758209228516,5,8,8,2,3,0.9922490811960417,0.055957876732174935,1,"[0.0, 0.2926829268292683, 0.36585365853658536, 0.34146341463414637]",0.4116822673698044,1.5863840442670514,0.2532061948186018,-2.1976872815807997,-2.860572418365272,3.9659601106676283,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
bb33abdb,2025-08-11T23:18:17.533143,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.2,256,0.14112000000000002,0.34612045061240776,0.3788276588915882,-0.4281974785518967,-0.5728270864184554,0.8653011265310194,,0,1.3317408561706543,5,8,8,2,3,0.9982058823823943,0.015446413379662485,1,"[0.0, 0.0, 0.6, 0.4]",0.4005618376336373,1.5138061828474916,0.2579998959305244,-2.0894277527246223,-2.721985563809814,3.784515457118729,0.19544389731352213,0.2698717340271384,0.6871556889128442,-0.24845560321269938,-0.3612239848484941,0.6746793350678459,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -0.0003438153823438453, 1.730569736639311e-06, -5.2696175880535984e-05], [-0.0003438153823438453, 0.018036490000000002, -0.0002969418465267215, -0.0003672704584956916], [1.730569736639311e-06, -0.0002969418465267215, 0.00093025, 0.0001386339809204383], [-5.2696175880535984e-05, -0.0003672704584956916, 0.0001386339809204383, 0.00046224999999999993]]"
0284e9e5,2025-08-11T23:23:25.423184,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.5,45,0.5030857560262966,2.1262121363916764,0.23190807144158998,-2.99422198818579,-3.8826792491865434,5.3155303409791905,,0,1.255082130432129,5,8,8,2,3,0.9974082799191079,0.020906300110663578,1,"[0.002191380569758948, 0.9973216459702946, 0.0004869734599464329, 0.0]",0.417961138696955,1.5912498584072323,0.2563778004701947,-2.1994119622901973,-2.8643303241840234,3.978124646018081,0.19352250729979265,0.2621702287039973,0.7000127673039425,-0.23770914426267425,-0.347259381195094,0.6554255717599933,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -5.305673179885455e-06, -0.00012130377989190961, 9.65079649376644e-06], [-5.305673179885455e-06, 0.018036490000000002, -0.00039825184946319815, -0.000317323366062759], [-0.00012130377989190961, -0.00039825184946319815, 0.00093025, 5.2800381068237304e-05], [9.65079649376644e-06, -0.000317323366062759, 5.2800381068237304e-05, 0.00046224999999999993]]"
fa78e2a6,2025-08-11T23:28:30.974844,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.5,123,0.4982373975903614,2.0989825888051343,0.23260669249681348,-2.9542817265137535,-3.8313608710730853,5.247456472012836,,0,1.218548059463501,5,8,8,2,3,0.9811838587329438,0.11510275468580979,2,"[0.002168674698795181, 0.9843373493975903, 0.00963855421686747, 0.0038554216867469878]",0.4116822673698044,1.5863840442670514,0.2532061948186018,-2.1976872815807997,-2.860572418365272,3.9659601106676283,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
e03c84fd,2025-08-11T23:33:34.322623,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.5,256,0.49939387509042676,2.1042139656418173,0.23257799970981285,-2.9617300981774566,-3.840995221574943,5.260534914104543,,0,1.1946702003479004,5,8,8,2,3,0.9864131901555789,0.08364977388878321,1,"[0.007234145165179648, 0.9872196768748492, 0.005546177959971064, 0.0]",0.4005618376336373,1.5138061828474916,0.2579998959305244,-2.0894277527246223,-2.721985563809814,3.784515457118729,0.19544389731352213,0.2698717340271384,0.6871556889128442,-0.24845560321269938,-0.3612239848484941,0.6746793350678459,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -0.0003438153823438453, 1.730569736639311e-06, -5.2696175880535984e-05], [-0.0003438153823438453, 0.018036490000000002, -0.0002969418465267215, -0.0003672704584956916], [1.730569736639311e-06, -0.0002969418465267215, 0.00093025, 0.0001386339809204383], [-5.2696175880535984e-05, -0.0003672704584956916, 0.0001386339809204383, 0.00046224999999999993]]"
5e627505,2025-08-11T23:38:38.402848,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.8,45,0.47475410273515684,1.9378857858739935,0.23982533239210022,-2.712784360777385,-3.5225477272737256,4.844714464684984,,0,1.1218371391296387,5,8,8,2,3,0.9049400545112102,0.4132871774009465,3,"[0.047809650878363356, 0.9097175895041139, 0.00733822548365577, 0.035134534133867024]",0.417961138696955,1.5912498584072323,0.2563778004701947,-2.1994119622901973,-2.8643303241840234,3.978124646018081,0.19352250729979265,0.2621702287039973,0.7000127673039425,-0.23770914426267425,-0.347259381195094,0.6554255717599933,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -5.305673179885455e-06, -0.00012130377989190961, 9.65079649376644e-06], [-5.305673179885455e-06, 0.018036490000000002, -0.00039825184946319815, -0.000317323366062759], [-0.00012130377989190961, -0.00039825184946319815, 0.00093025, 5.2800381068237304e-05], [9.65079649376644e-06, -0.000317323366062759, 5.2800381068237304e-05, 0.00046224999999999993]]"
a9f219c6,2025-08-11T23:50:20.066568,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.8,123,0.4825201096892139,1.994322524027807,0.23693264454281693,-2.797848527268939,-3.6311945029234827,4.985806310069518,,0,9.521631956100464,5,8,8,2,3,0.9415169640890273,0.27187712784876567,2,"[0.04981718464351006, 0.9353290676416819, 0.0066270566727605115, 0.008226691042047532]",0.4116822673698044,1.5863840442670514,0.2532061948186018,-2.1976872815807997,-2.860572418365272,3.9659601106676283,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
97c164f4,2025-08-12T00:48:15.155821,"['V', 'C', 'BAC', 'ADBE']",4,250,1,0.8,256,0.4143143492769744,1.601360674753151,0.2524817523318407,-2.219689564648202,-2.888832823975086,4.003401686882878,,0,0.6673448085784912,5,8,8,2,3,0.7007205251008647,0.9706995594519776,4,"[0.10326288468668891, 0.7547274749721913, 0.12810530218761587, 0.013904338153503892]",0.4005618376336373,1.5138061828474916,0.2579998959305244,-2.0894277527246223,-2.721985563809814,3.784515457118729,0.19544389731352213,0.2698717340271384,0.6871556889128442,-0.24845560321269938,-0.3612239848484941,0.6746793350678459,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -0.0003438153823438453, 1.730569736639311e-06, -5.2696175880535984e-05], [-0.0003438153823438453, 0.018036490000000002, -0.0002969418465267215, -0.0003672704584956916], [1.730569736639311e-06, -0.0002969418465267215, 0.00093025, 0.0001386339809204383], [-5.2696175880535984e-05, -0.0003672704584956916, 0.0001386339809204383, 0.00046224999999999993]]"
ce2c0c46,2025-08-12T00:51:14.150544,"['V', 'C', 'BAC', 'ADBE']",4,250,2,0.2,45,0.44639999999999996,1.8219587278151226,0.23952243996400902,-2.550455421602594,-3.311777602614192,4.554896819537807,,0,0.9105038642883301,9,12,12,4,6,0.9985608059516616,0.013265097363238339,1,"[0.0, 0.8571428571428571, 0.14285714285714285, 0.0]",0.417961138696955,1.5912498584072323,0.2563778004701947,-2.1994119622901973,-2.8643303241840234,3.978124646018081,0.19352250729979265,0.2621702287039973,0.7000127673039425,-0.23770914426267425,-0.347259381195094,0.6554255717599933,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -5.305673179885455e-06, -0.00012130377989190961, 9.65079649376644e-06], [-5.305673179885455e-06, 0.018036490000000002, -0.00039825184946319815, -0.000317323366062759], [-0.00012130377989190961, -0.00039825184946319815, 0.00093025, 5.2800381068237304e-05], [9.65079649376644e-06, -0.000317323366062759, 5.2800381068237304e-05, 0.00046224999999999993]]"
f2fe8173,2025-08-12T00:54:20.857978,"['V', 'C', 'BAC', 'ADBE']",4,250,2,0.2,123,0.2786970297029703,0.7595772331550171,0.35374550206948296,-0.9706963372018236,-1.288092657416939,1.8989430828875429,,0,1.1162388324737549,9,12,12,4,6,0.9829368989155469,0.11721047578569685,1,"[0.22772277227722773, 0.3465346534653465, 0.21782178217821782, 0.2079207920792079]",0.4116822673698044,1.5863840442670514,0.2532061948186018,-2.1976872815807997,-2.860572418365272,3.9659601106676283,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
f7b9b9f2,2025-08-12T00:57:29.077469,"['V', 'C', 'BAC', 'ADBE']",4,250,2,0.2,256,0.2276542372881356,0.530708305161048,0.4101202773189813,-0.6452832433092829,-0.8670445808181182,1.3267707629026202,,0,1.0590169429779053,9,12,12,4,6,0.9932551894127594,0.052167084698143386,1,"[0.11864406779661017, 0.23728813559322035, 0.423728813559322, 0.22033898305084745]",0.4005618376336373,1.5138061828474916,0.2579998959305244,-2.0894277527246223,-2.721985563809814,3.784515457118729,0.19544389731352213,0.2698717340271384,0.6871556889128442,-0.24845560321269938,-0.3612239848484941,0.6746793350678459,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -0.0003438153823438453, 1.730569736639311e-06, -5.2696175880535984e-05], [-0.0003438153823438453, 0.018036490000000002, -0.0002969418465267215, -0.0003672704584956916], [1.730569736639311e-06, -0.0002969418465267215, 0.00093025, 0.0001386339809204383], [-5.2696175880535984e-05, -0.0003672704584956916, 0.0001386339809204383, 0.00046224999999999993]]"
6d3a8969,2025-08-11T23:06:40.609849,"['V', 'C', 'BAC', 'ADBE']",4,250,2,0.5,45,0.46453018743109153,1.9155330794776688,0.2372865247281627,-2.6862413458932743,-3.486664428811639,4.788832698694172,,0,1.5265860557556152,9,12,12,4,6,0.89569092839437,0.37785309614413043,2,"[0.005071664829106946, 0.9003307607497244, 0.09128996692392503, 0.0033076074972436605]",0.417961138696955,1.5912498584072323,0.2563778004701947,-2.1994119622901973,-2.8643303241840234,3.978124646018081,0.19352250729979265,0.2621702287039973,0.7000127673039425,-0.23770914426267425,-0.347259381195094,0.6554255717599933,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -5.305673179885455e-06, -0.00012130377989190961, 9.65079649376644e-06], [-5.305673179885455e-06, 0.018036490000000002, -0.00039825184946319815, -0.000317323366062759], [-0.00012130377989190961, -0.00039825184946319815, 0.00093025, 5.2800381068237304e-05], [9.65079649376644e-06, -0.000317323366062759, 5.2800381068237304e-05, 0.00046224999999999993]]"
c1c91441,2025-08-11T23:12:19.344914,"['V', 'C', 'BAC', 'ADBE']",4,250,2,0.5,123,0.4967534148094896,2.089455963563313,0.23295701048391124,-2.940095805213009,-3.813194161955329,5.223639908908283,,0,2.0104780197143555,9,12,12,4,6,0.9807514759596473,0.1186362611709529,1,"[0.002875629043853343, 0.9798705966930266, 0.010783608914450037, 0.006470165348670022]",0.4116822673698044,1.5863840442670514,0.2532061948186018,-2.1976872815807997,-2.860572418365272,3.9659601106676283,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
0a1bb3e9,2025-08-11T23:18:47.000999,"['V', 'C', 'BAC', 'ADBE']",4,250,2,0.5,256,0.305153414452446,1.0883743354414688,0.2711874075317342,-1.485063058679352,-1.9398502666250566,2.7209358386036717,,0,1.6541309356689453,9,12,12,4,6,0.9621756868985655,0.18977657087333608,2,"[0.0, 0.5063322572634715, 0.49168115222249814, 0.0019865905140302956]",0.4005618376336373,1.5138061828474916,0.2579998959305244,-2.0894277527246223,-2.721985563809814,3.784515457118729,0.19544389731352213,0.2698717340271384,0.6871556889128442,-0.24845560321269938,-0.3612239848484941,0.6746793350678459,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -0.0003438153823438453, 1.730569736639311e-06, -5.2696175880535984e-05], [-0.0003438153823438453, 0.018036490000000002, -0.0002969418465267215, -0.0003672704584956916], [1.730569736639311e-06, -0.0002969418465267215, 0.00093025, 0.0001386339809204383], [-5.2696175880535984e-05, -0.0003672704584956916, 0.0001386339809204383, 0.00046224999999999993]]"
6ab4858d,2025-08-11T23:23:56.335703,"['V', 'C', 'BAC', 'ADBE']",4,250,2,0.8,45,0.3044839536603402,1.0794773730541851,0.2728023402909793,-1.4710983186198834,-1.9221678491530003,2.698693432635463,,0,1.9282751083374023,9,12,12,4,6,0.97613721914196,0.12446488754096525,2,"[0.00012324377618930243, 0.5048065072713828, 0.49371456741434555, 0.0013556815380823268]",0.417961138696955,1.5912498584072323,0.2563778004701947,-2.1994119622901973,-2.8643303241840234,3.978124646018081,0.19352250729979265,0.2621702287039973,0.7000127673039425,-0.23770914426267425,-0.347259381195094,0.6554255717599933,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, -5.305673179885455e-06, -0.00012130377989190961, 9.65079649376644e-06], [-5.305673179885455e-06, 0.018036490000000002, -0.00039825184946319815, -0.000317323366062759], [-0.00012130377989190961, -0.00039825184946319815, 0.00093025, 5.2800381068237304e-05], [9.65079649376644e-06, -0.000317323366062759, 5.2800381068237304e-05, 0.00046224999999999993]]"
26d5f15f,2025-08-11T23:29:04.723576,"['V', 'C', 'BAC', 'ADBE']",4,250,2,0.8,123,0.4844614176864465,2.0061855576077057,0.23649926891718948,-2.8154201730822495,-3.6537232262273975,5.015463894019264,,0,1.7665009498596191,9,12,12,4,6,0.9398325417424173,0.25547585367169257,2,"[0.05679981528515354, 0.9408912491341491, 0.0023089355806972986, 0.0]",0.4116822673698044,1.5863840442670514,0.2532061948186018,-2.1976872815807997,-2.860572418365272,3.9659601106676283,0.18935518264320667,0.2664393047844647,0.6731558723601065,-0.24889847419394878,-0.3602325837590837,0.6660982619611617,"[0.0007, 0.002, 0.0004, 0.0008]","[0.022, 0.1343, 0.0305, 0.0215]","[[0.00048399999999999995, 4.971089151844754e-06, -5.882321062872405e-05, -1.43503274709903e-06], [4.971089151844754e-06, 0.018036490000000002, 0.00045821383300923376, -0.00022131642862735146], [-5.882321062872405e-05, 0.00045821383300923376, 0.00093025, 2.5002559815004715e-05], [-1.43503274709903e-06, -0.00022131642862735146, 2.5002559815004715e-05, 0.00046224999999999993]]"
